attribute1,attribute2,attribute3,attribute4,attribute5,attribute6,attribute7,attribute8,attribute9,attribute10,attribute11,attribute12,attribute13,attribute14,attribute15,attribute16,attribute17,attribute18,attribute19,attribute20,item_name
-0.064,-3.33,0.247,-0.301,-0.983,0.316,1.173,-0.476,-0.945,0.165,-1.336,-0.66,1.222,0.062,-1.879,-1.797,0.162,0.862,-1.618,0.45,Item_730
1.33,1.888,0.331,0.507,-2.133,2.1,-0.575,-0.933,-0.255,1.512,2.208,0.125,0.998,0.043,-1.038,1.477,-0.622,1.536,1.299,0.614,Item_731
1.829,2.232,-0.175,-0.809,-1.864,2.245,-0.44,1.135,-0.741,1.538,-0.7,-1.192,-0.209,-0.532,0.596,-0.051,0.628,-0.291,-0.665,-0.584,Item_732
2.045,0.225,-1.984,-0.52,0.097,1.845,1.029,-0.922,2.418,-0.031,1.246,-1.155,-2.398,-1.408,-3.25,2.112,0.215,-0.925,0.453,0.189,Item_733
0.621,1.21,-0.29,-0.88,0.828,0.802,0.101,2.178,-0.438,-0.9,0.418,-0.675,0.496,-0.833,-0.4,1.891,-0.406,-0.799,1.171,-1.051,Item_734
-0.693,0.577,0.938,1.22,-0.747,0.596,-0.466,-0.606,1.203,-0.55,0.278,0.156,-1.071,0.966,0.56,-1.986,0.277,-0.773,1.097,-1.445,Item_735
-0.356,0.362,0.054,0.763,-1.518,1.652,0.525,1.36,0.874,-0.012,-1.284,-0.564,1.59,1.385,-0.62,-2.818,-0.213,-0.288,-0.25,0.529,Item_736
0.876,0.99,0.446,-1.801,-0.341,2.304,0.374,0.368,0.359,0.415,-2.383,-0.24,-0.038,1.281,0.048,-1.647,0.43,-0.804,-1.217,-0.834,Item_737
0.543,1.259,0.483,0.632,0.473,0.101,0.697,-2.419,0.111,-1.045,1.163,-0.147,0.031,-1.505,1.017,0.627,0.557,-0.813,-0.774,0.224,Item_738
-0.694,0.435,-2.161,-0.488,1.797,0.439,0.167,1.985,-2.336,-0.815,-0.401,0.858,0.876,-0.866,0.998,-0.403,1.212,-1.033,-0.123,-0.49,Item_739
1.056,-0.523,-0.042,0.507,0.545,0.887,0.211,-0.418,-0.35,0.026,0.25,-0.147,0.019,-1.517,0.667,0.181,1.002,0.0,-1.738,-0.358,Item_740
-0.2,0.743,-2.07,0.041,0.514,-0.661,0.075,-0.627,-0.73,-0.408,-0.711,0.684,-0.735,-0.903,1.768,0.961,-1.862,-0.765,0.242,0.324,Item_741
-1.49,1.159,0.825,0.482,1.357,0.452,0.449,1.558,1.101,-0.842,0.633,-0.664,0.504,0.477,-1.383,-0.122,0.265,-0.436,0.315,0.806,Item_742
-0.031,0.225,1.383,0.473,0.201,-0.958,0.671,0.33,1.284,0.047,-1.816,-1.7,0.736,-0.57,0.437,0.114,-0.167,-0.096,-0.865,-0.016,Item_743
-0.584,-0.372,-0.324,-0.227,0.922,-0.13,1.024,1.538,0.855,0.534,0.327,0.865,0.089,0.985,0.614,-0.36,0.896,0.091,-0.106,-0.476,Item_744
0.166,0.996,0.889,0.353,0.6,1.272,-0.15,-1.115,1.301,-0.53,-0.69,-1.796,0.571,-1.621,-0.75,0.588,0.722,-0.652,-0.134,-0.873,Item_745
-0.548,0.266,-0.502,-0.244,-1.465,1.133,0.51,0.793,1.29,-0.825,-0.358,-1.895,3.14,-0.15,1.039,-1.238,0.996,1.858,-0.06,-1.011,Item_746
-0.139,-2.227,-0.038,0.821,-0.036,-0.284,0.528,0.604,-1.66,0.089,2.436,-1.335,-0.085,1.942,1.104,-0.513,0.206,-0.002,-0.748,-0.074,Item_747
-0.28,0.113,-0.748,-1.277,-0.041,1.715,0.082,-0.332,0.754,-0.158,1.868,-0.004,0.7,-0.755,0.503,0.275,-0.057,-0.502,-0.638,0.282,Item_748
0.629,-0.127,0.287,-0.038,0.099,-0.2,0.018,2.698,0.312,0.645,0.438,-0.263,1.294,-0.291,1.055,-0.334,-0.96,0.365,-1.105,0.536,Item_749
-1.194,-0.319,-1.432,2.824,-1.654,0.01,1.143,1.036,0.851,-0.317,1.351,0.913,0.212,0.241,-0.304,-0.91,1.237,1.312,-0.884,-0.154,Item_750
-0.143,-0.033,0.064,0.947,-0.747,-0.846,1.237,-0.463,-1.263,-0.485,-0.33,1.555,0.925,1.148,0.82,0.946,-0.688,-0.199,-0.99,-0.21,Item_751
0.684,0.135,1.311,-1.141,0.5,-1.248,0.094,0.74,-0.215,0.551,-0.96,-1.664,0.557,1.744,-0.996,1.222,0.043,-1.336,-1.132,0.016,Item_752
-0.404,-1.313,-1.694,-0.847,0.194,-0.006,-0.501,0.202,1.04,0.394,-0.121,0.928,-0.96,-0.225,-0.201,-1.237,-0.42,-2.075,1.912,-0.937,Item_753
1.586,0.038,0.565,-0.489,0.208,0.65,0.665,0.775,-0.368,-0.48,-1.594,0.523,1.082,1.616,0.305,-0.766,-1.697,1.042,-1.796,-0.341,Item_754
-0.224,-0.069,0.036,0.138,-2.415,0.015,-2.23,0.732,-0.555,-2.157,-0.814,-0.57,1.191,0.197,0.344,1.181,-0.096,0.754,0.684,-1.286,Item_755
1.473,-1.42,0.917,-1.517,0.601,1.862,-0.213,-0.256,0.61,-0.329,1.818,0.192,-0.32,-0.54,-0.933,-0.628,-0.351,-0.488,-0.658,2.099,Item_756
-1.03,0.147,0.593,0.63,-0.059,-0.241,0.452,0.267,-0.259,-1.562,-0.468,-1.147,-0.667,0.033,0.359,1.78,-0.537,0.775,0.306,1.296,Item_757
0.576,-1.008,-1.723,0.311,-0.528,-0.98,-1.268,0.161,1.508,-0.409,0.59,-0.102,-1.289,0.735,-1.095,0.022,-0.342,0.893,-1.058,0.391,Item_758
-0.84,-0.511,-3.635,2.092,0.551,-0.767,-1.125,-0.496,0.717,-1.892,-0.142,1.771,-1.134,0.08,2.203,0.632,0.126,0.507,-0.401,1.3,Item_759
-0.399,-1.959,-0.391,-0.967,-0.281,-0.259,1.197,0.695,0.263,-0.003,-1.059,-2.181,0.113,0.795,-0.108,-0.535,0.465,-0.083,1.686,1.233,Item_760
0.96,0.758,-1.29,0.663,0.376,0.606,0.493,0.453,2.701,-0.076,0.936,-0.471,0.791,0.939,0.364,1.669,-0.884,-0.487,0.212,0.881,Item_761
0.179,1.286,-0.662,-1.141,0.308,-0.077,0.543,-0.027,-0.34,-0.075,0.029,-0.305,-0.203,-0.404,0.857,0.194,2.257,0.161,-0.551,2.671,Item_762
0.414,0.99,0.592,0.623,0.536,-1.102,0.368,-1.325,-0.174,-0.726,0.357,0.334,0.481,0.287,-0.607,-0.261,0.92,1.068,-1.147,-1.531,Item_763
-0.727,1.045,1.215,-0.925,0.307,1.834,0.415,1.422,0.999,-0.91,-0.19,0.035,0.104,0.916,0.409,-2.936,-1.313,-2.187,0.175,0.24,Item_764
0.283,-0.959,0.674,0.716,-1.255,-1.466,-0.0,1.792,1.7,0.563,-0.73,0.887,-0.452,-0.768,-2.144,0.102,-0.63,0.096,-2.299,0.17,Item_765
-2.431,1.088,0.522,-0.279,0.563,-0.978,0.072,0.795,-3.094,-0.447,-0.023,-0.196,1.457,-1.124,-0.621,-1.916,1.51,-0.246,-0.438,-0.052,Item_766
0.636,0.347,2.648,0.454,-0.465,-0.561,-0.393,-1.502,0.04,0.783,-0.613,-0.807,1.516,-1.426,-2.068,-1.153,-1.54,0.386,-0.361,-0.22,Item_767
1.153,-0.691,0.775,1.511,-0.456,0.737,-0.242,0.924,-1.571,-1.646,-0.391,-0.889,-0.517,-0.22,0.72,-0.408,-0.824,-0.352,-0.769,-0.934,Item_768
-1.613,0.069,-0.569,0.966,-1.447,-0.542,1.813,-0.94,-0.237,-1.216,-1.348,1.547,0.171,0.134,-1.696,0.359,1.157,1.149,0.668,-1.129,Item_769
0.313,0.668,-1.794,-1.121,0.888,0.876,-1.549,0.795,0.095,0.781,-0.635,0.645,0.844,-0.351,0.018,-0.649,1.652,-0.12,-0.922,-0.716,Item_770
0.127,0.753,-1.336,1.848,0.309,0.466,-0.097,0.019,-0.148,1.018,-0.008,0.767,-0.434,0.196,-0.804,1.217,-0.834,-0.325,-0.315,-0.354,Item_771
0.722,-0.317,1.394,-0.818,0.169,-0.776,0.421,-0.016,-0.155,1.188,-0.654,0.587,-0.769,0.113,-1.196,-0.663,-0.082,1.815,0.101,1.655,Item_772
0.22,-0.387,1.539,0.437,-0.643,0.471,-0.293,-1.989,0.936,1.095,1.838,0.422,-0.249,0.835,0.85,1.638,-0.045,-0.166,-0.716,0.537,Item_773
-1.548,0.776,0.588,0.585,0.138,1.533,0.872,-0.607,-0.589,-0.88,0.551,-1.0,1.083,1.323,-0.879,-0.186,0.017,0.884,1.609,-1.685,Item_774
-0.318,-0.266,-1.401,-0.485,0.428,-0.279,-1.545,2.874,0.266,0.112,-1.098,0.261,-0.164,-1.889,-1.07,0.795,1.944,0.367,1.103,-0.156,Item_775
-0.087,1.091,1.663,1.301,-1.066,-0.067,0.278,-0.26,0.388,0.821,1.003,1.686,-0.329,-1.364,0.358,1.884,-0.477,0.687,0.696,0.191,Item_776
0.007,-0.923,-2.282,-1.112,-0.39,1.097,-0.103,-0.519,-0.891,0.657,1.358,1.063,0.606,-1.476,-0.352,1.947,1.122,-1.538,-0.056,0.363,Item_777
-0.762,-2.309,0.099,-0.788,-0.784,-0.355,-0.134,-0.009,-0.884,-0.22,-1.757,0.311,-2.856,-0.289,0.919,-1.059,0.716,1.156,-3.308,-0.151,Item_778
-2.876,-0.118,-0.007,-2.483,1.925,0.286,-0.849,1.465,-1.796,-1.229,-2.299,1.801,0.332,0.659,0.301,0.574,0.078,0.271,0.108,-0.609,Item_779
-0.047,0.274,0.111,-1.478,-1.345,1.083,-0.307,0.585,-1.092,-1.473,-0.844,-0.223,-0.665,1.294,0.18,1.849,0.404,-2.413,1.056,-1.51,Item_780
0.231,-0.775,2.143,1.44,-0.742,-0.127,0.245,0.863,0.029,-1.025,-0.718,-0.004,1.234,0.428,-0.773,0.648,-0.387,0.89,2.527,-0.359,Item_781
0.802,-0.745,-0.112,0.03,-0.194,2.463,-0.307,0.587,-1.93,0.432,1.142,-0.528,-2.51,-0.039,0.017,0.724,2.011,-0.38,-0.856,-1.167,Item_782
0.198,0.479,-0.546,0.779,0.465,0.043,-0.902,-0.482,-2.43,0.236,0.026,0.188,0.504,0.386,-0.11,0.049,-1.404,-0.584,0.05,-0.736,Item_783
0.86,-0.659,0.216,0.117,0.746,0.901,0.694,-2.106,1.194,1.527,-0.482,0.237,-0.891,-1.948,-0.739,-0.54,-0.355,-0.959,-0.733,-0.011,Item_784
-0.77,0.544,0.682,2.38,1.126,0.243,-0.62,0.294,0.327,-0.513,0.784,-1.398,-0.244,0.556,-0.288,-0.207,-0.138,-0.836,1.174,-1.018,Item_785
0.318,0.414,-0.949,0.073,-0.91,1.391,-1.139,-0.654,-1.224,-1.358,1.591,0.543,0.14,-0.657,0.908,-0.824,0.794,-0.873,-0.645,0.758,Item_786
0.864,0.597,-1.05,-0.447,0.157,-0.849,1.371,-2.402,-0.779,-0.51,-2.844,-1.396,0.625,0.03,1.573,1.545,0.433,0.313,0.066,-2.655,Item_787
-1.395,0.101,0.616,0.29,-0.892,0.937,1.482,0.938,0.99,-0.559,1.076,0.146,0.512,0.365,-0.121,-0.86,-0.082,0.987,-0.441,0.893,Item_788
0.737,-0.299,1.389,-0.356,1.51,0.434,-0.016,-0.888,-0.088,-0.204,-1.258,-0.218,-0.804,0.586,1.306,-1.227,1.712,-0.129,-0.975,0.758,Item_789
-0.446,-0.082,-0.404,-0.817,0.724,-0.286,-1.437,0.551,-1.206,-1.153,1.193,-1.196,-2.316,0.623,-0.304,-0.218,-0.315,0.232,-0.753,1.476,Item_790
-1.476,0.445,0.642,-0.76,-1.024,1.017,-0.991,-0.607,0.887,0.035,-1.797,1.747,-0.53,-0.403,0.256,0.625,1.961,-1.66,0.826,0.743,Item_791
-0.137,0.787,0.934,-1.382,1.75,-1.559,-1.135,-0.262,1.925,-0.308,-0.032,1.432,-0.3,-1.178,-0.417,1.371,0.071,1.931,0.738,-0.645,Item_792
0.051,-0.853,-0.668,4.479,1.019,0.861,-0.623,1.57,1.099,1.882,1.833,-1.479,-1.11,-1.004,-0.944,0.323,-0.567,2.073,1.905,-0.006,Item_793
1.955,1.488,-0.451,-2.009,-0.218,-0.645,0.207,0.089,0.063,0.524,-1.213,0.411,-0.44,0.2,0.957,-1.224,-0.281,-0.119,-0.514,0.9,Item_794
-0.72,-0.555,-0.71,1.092,-0.492,0.46,1.976,-0.075,1.112,1.671,1.027,-0.017,0.642,-1.287,-0.78,-0.605,2.241,-0.813,-0.827,-1.044,Item_795
0.56,0.143,1.087,0.671,-1.38,-0.807,1.365,-0.203,1.188,-0.15,-0.968,-0.303,-0.968,-0.566,0.201,0.512,-1.59,-0.017,-0.587,-0.648,Item_796
0.133,-0.55,1.382,1.188,1.182,-0.495,-0.962,0.082,-0.15,-0.609,-1.176,-0.042,-0.404,0.688,0.665,1.101,-1.259,0.401,-0.727,-1.22,Item_797
-0.429,1.069,-0.372,1.565,0.549,-0.394,1.16,0.445,-0.933,1.859,0.259,0.019,-0.856,1.18,0.517,0.629,-0.508,0.834,0.912,-0.669,Item_798
-1.417,0.581,-1.573,0.152,-0.447,1.219,-0.393,1.107,-0.514,1.0,2.06,-1.068,0.292,2.749,0.067,0.062,0.788,0.041,-1.707,1.132,Item_799
-2.003,-0.417,1.207,-0.357,-0.694,0.879,-0.851,-1.222,0.275,-0.183,-1.244,0.637,0.464,-0.36,-0.291,0.47,1.19,-0.283,0.655,0.565,Item_800
0.879,0.039,-0.912,-0.462,0.343,1.818,-0.484,0.805,-0.328,0.11,1.515,0.764,-1.241,-0.572,1.256,0.142,-1.149,-0.819,0.703,0.994,Item_801
0.018,2.475,0.824,-0.243,-0.816,-0.975,0.335,-0.489,1.674,1.466,0.633,-1.179,-0.672,1.256,-0.563,1.122,0.475,0.052,-0.703,-0.094,Item_802
0.19,1.033,-0.886,-0.263,0.045,0.663,-0.908,-1.317,0.674,-1.518,1.285,-0.156,-1.548,-0.48,0.379,-0.533,0.02,0.74,-0.202,-0.937,Item_803
-0.299,1.415,1.685,-2.02,1.091,0.25,0.924,-0.55,-1.768,0.584,-0.941,-1.388,-1.318,0.601,0.139,0.782,0.669,-0.421,-0.07,-0.511,Item_804
-0.21,-0.967,0.39,1.075,-0.817,1.281,0.114,0.241,-1.699,-1.807,0.144,0.79,-0.671,1.67,0.735,-0.908,0.031,2.477,-1.243,0.528,Item_805
-0.323,0.707,1.267,-0.386,1.119,2.221,0.066,0.785,-0.59,0.019,-0.177,0.797,1.205,-0.11,1.534,1.53,0.847,-0.516,-0.612,-0.812,Item_806
0.949,-1.212,0.677,-1.081,0.824,0.017,1.334,1.141,1.435,1.461,0.144,-1.159,-1.053,-2.087,-1.084,0.069,-0.56,-0.18,0.493,-0.304,Item_807
-1.122,-0.053,-0.898,-0.271,1.343,-0.271,1.771,1.432,-0.579,-1.111,-0.053,1.153,-0.49,0.908,1.208,-0.774,-0.676,0.713,0.152,-0.686,Item_808
-0.352,-0.071,-1.565,0.766,-0.479,-2.784,-0.024,-0.742,1.689,-0.585,-1.098,0.508,-0.66,-0.779,0.51,-1.04,-1.457,1.726,0.579,-0.264,Item_809
-0.003,0.506,0.973,-0.756,0.366,-0.507,-0.189,0.161,-0.007,0.736,0.487,-1.508,-1.358,-0.37,1.829,-0.852,-0.208,-0.536,-0.554,0.178,Item_810
1.401,0.456,-0.804,2.753,0.079,-0.577,1.412,-0.469,1.663,-0.871,1.43,0.201,1.291,1.902,-1.133,1.276,-1.409,-1.047,-0.803,0.504,Item_811
0.033,-0.167,0.146,0.591,0.668,1.094,1.82,-0.021,-0.521,0.614,-1.144,-0.679,0.999,-0.124,-1.208,-1.49,0.049,1.142,1.129,0.111,Item_812
2.009,-0.105,-0.139,-2.567,-0.447,0.852,1.564,-0.83,0.462,1.047,0.011,-2.283,0.247,0.761,-0.947,-0.254,-1.155,-2.57,1.027,-0.004,Item_813
1.598,0.857,-0.354,-0.083,0.566,0.967,0.323,1.106,-0.297,-0.997,-0.065,0.205,-1.202,-1.337,0.447,-0.406,-0.166,-0.36,1.521,1.262,Item_814
-1.237,-0.533,0.85,0.602,-0.041,-1.138,-0.683,-0.517,0.277,1.704,-0.687,-1.026,-0.109,1.032,-1.447,1.454,-0.172,-0.734,-1.6,0.707,Item_815
-0.171,0.171,-0.901,-0.319,-0.487,-0.101,-0.67,-1.534,2.728,-1.363,0.181,-1.772,-1.997,0.098,0.174,1.261,0.4,-0.15,-0.95,1.499,Item_816
0.929,-1.246,0.038,0.144,-0.346,0.772,0.832,-0.19,-0.281,1.499,0.933,0.072,-1.629,0.344,0.698,-2.755,0.252,-0.417,-0.221,-0.907,Item_817
-0.148,1.392,-0.446,0.966,-0.806,0.759,0.002,0.352,0.007,0.642,-2.568,-1.42,0.417,-2.044,-0.531,-0.054,-0.828,-0.692,0.272,1.009,Item_818
-0.958,-0.575,-0.731,-2.421,0.142,0.935,1.017,-0.871,-1.252,0.022,0.829,0.155,0.289,1.142,-0.739,-0.22,1.635,-0.197,-1.267,-0.669,Item_819
-0.938,0.357,-0.896,0.271,-0.736,-2.123,0.307,0.148,0.518,-0.673,-0.78,0.401,1.519,0.011,0.425,-0.322,-1.544,0.967,0.908,0.711,Item_820
-0.182,0.597,0.894,1.62,0.989,0.064,-1.308,0.156,0.257,0.709,1.354,-0.095,2.101,-1.759,0.419,-0.799,-1.907,-0.202,-1.457,-0.161,Item_821
0.035,1.119,-1.508,0.908,0.098,1.029,-0.432,-1.332,-1.217,-1.292,0.478,1.477,-0.565,0.629,-1.523,0.18,0.669,-1.448,-0.204,0.716,Item_822
-2.934,1.335,0.354,0.717,-0.413,-1.723,0.534,-0.083,0.032,1.088,0.762,1.921,0.154,-0.691,-0.188,0.416,1.016,-1.467,0.009,1.61,Item_823
-0.24,0.931,0.493,0.956,-0.81,-0.805,0.02,-1.532,-0.27,0.253,1.785,0.403,0.625,1.164,-0.965,-0.165,2.425,-0.079,1.116,0.964,Item_824
-1.478,0.31,0.147,0.33,-0.754,-1.117,-0.476,-0.098,1.185,1.817,1.397,0.86,-1.004,-0.409,0.21,-0.632,0.577,0.72,0.536,1.025,Item_825
-0.905,0.933,-0.696,-0.941,0.532,1.216,0.488,0.021,0.31,0.136,-1.126,-1.243,-0.079,0.08,0.011,0.676,-0.215,0.563,-0.145,1.823,Item_826
0.081,2.341,0.352,-0.214,-0.899,-1.443,-0.991,-0.88,0.395,-0.526,0.187,1.282,-0.088,2.079,-1.176,-0.151,-0.539,0.937,-2.24,-1.443,Item_827
-0.107,1.551,0.226,-1.352,-1.197,1.673,-0.621,-0.943,1.477,1.011,1.274,-0.95,-1.525,0.133,0.335,0.365,1.478,-1.734,0.86,-1.097,Item_828
0.856,-0.475,-0.814,-0.61,-1.446,0.04,-0.773,0.786,0.64,1.688,0.366,0.521,1.4,-0.628,-1.488,0.2,-1.423,2.454,1.455,2.164,Item_829
0.062,0.551,-0.459,0.883,-1.216,-2.543,-0.791,-1.455,1.478,1.816,-1.403,1.292,0.951,-1.57,-0.39,-0.58,0.748,-1.229,-0.099,-0.686,Item_830
0.473,-0.217,-0.535,-0.213,2.036,-0.417,-1.041,0.583,-0.144,-1.415,2.231,-0.352,-0.378,0.16,1.73,-1.68,0.276,2.087,0.129,-1.235,Item_831
-0.618,0.207,1.331,-0.339,0.827,-1.435,-1.444,-0.483,1.438,0.069,0.29,0.278,1.109,-0.61,0.688,-0.831,1.983,-0.8,-0.882,0.55,Item_832
0.08,0.327,0.227,-1.09,1.613,0.894,1.359,-0.528,0.417,0.197,1.128,1.16,0.193,-1.518,1.78,0.556,-0.608,0.407,-1.511,1.055,Item_833
-1.471,-0.221,0.244,1.039,0.107,0.635,-0.028,-0.032,0.085,-0.189,-1.687,-0.768,0.245,-0.249,-0.156,-0.323,-0.864,-0.493,-0.307,0.005,Item_834
0.393,-0.181,-1.03,-1.398,2.597,-1.13,-0.519,0.517,0.361,0.521,-0.443,0.239,0.061,-0.312,0.245,1.055,-0.022,-0.016,1.068,0.961,Item_835
1.584,-1.756,0.905,0.602,-0.886,0.252,1.051,-0.829,0.443,0.871,-1.071,-0.142,0.301,-0.796,-0.879,-0.135,0.802,0.644,-0.861,0.652,Item_836
-0.836,-1.61,-0.367,1.123,0.656,-0.002,-0.417,-0.39,0.109,-1.068,-0.348,-0.216,-1.351,-0.838,0.411,0.01,-0.309,-0.911,1.577,-0.838,Item_837
0.252,-0.488,0.036,0.458,-1.37,-0.007,1.191,1.762,-0.13,0.042,2.211,1.135,-0.617,-0.619,0.957,-1.011,1.088,0.334,0.518,-0.257,Item_838
-0.63,1.462,-0.247,-0.411,-0.08,0.193,-1.031,-0.565,-0.618,0.845,-0.886,-1.756,-1.967,-1.47,1.362,0.016,0.501,0.536,0.056,-0.075,Item_839
1.045,0.146,1.399,0.621,-0.618,-0.497,-0.727,1.218,-0.405,-0.798,0.32,-0.097,0.295,1.89,0.913,0.027,-1.408,-0.5,0.711,-1.171,Item_840
2.141,0.014,0.049,-0.667,0.497,-1.158,2.165,1.317,0.984,-1.39,0.205,1.209,0.593,-1.002,-0.65,-0.452,-0.603,1.529,-1.921,0.656,Item_841
-1.292,-0.961,-2.01,-0.549,1.511,0.265,-1.198,1.017,1.231,0.104,2.035,0.822,0.683,-0.803,0.627,0.217,0.52,-0.685,0.128,-0.817,Item_842
-2.147,0.998,-1.502,0.107,0.333,0.327,-0.283,0.271,0.471,0.735,1.733,0.234,0.064,-0.907,0.436,0.667,-0.192,0.545,-0.293,0.671,Item_843
0.913,0.899,0.118,-1.04,-0.612,0.595,2.449,-0.341,0.456,-0.556,-0.974,-0.676,-2.082,1.353,-2.23,-0.264,-1.178,-0.884,1.377,0.201,Item_844
-0.965,-0.59,-0.765,-0.044,0.173,1.896,-1.916,-0.035,-0.316,0.947,0.355,0.59,0.345,-0.932,1.211,0.799,0.916,1.264,0.418,1.481,Item_845
0.378,-0.219,-0.007,-0.024,-0.519,1.632,0.296,0.095,0.388,2.98,-1.132,-0.845,-1.381,-0.233,0.246,-0.465,-0.54,0.142,-0.502,0.31,Item_846
1.114,0.677,0.881,1.086,0.283,-0.159,-0.772,-0.391,-0.524,0.732,0.347,0.697,-1.16,1.432,-0.427,-1.1,-0.439,2.484,-0.388,-0.325,Item_847
-0.192,-0.149,-0.781,0.143,1.076,0.314,-1.111,-0.344,-0.552,0.053,1.33,-0.149,-0.088,1.778,0.876,0.574,1.958,0.49,-1.987,0.833,Item_848
-1.592,0.452,-1.714,-0.467,-0.364,-0.77,-0.349,1.033,-0.714,0.545,-0.966,-0.189,0.324,-0.997,-1.312,0.492,1.123,-0.079,-0.457,0.156,Item_849
0.055,0.243,-2.528,-1.069,-0.845,0.151,0.186,0.636,0.258,-1.301,1.447,1.272,-1.258,0.333,-0.595,0.139,1.053,2.13,0.751,0.295,Item_850
-0.34,0.182,1.36,-0.045,-0.886,-1.62,0.513,0.247,-0.646,1.026,-0.422,-0.135,-0.017,-0.351,0.236,1.152,-1.142,0.489,0.172,0.154,Item_851
0.872,0.049,0.48,0.716,-0.504,0.299,-0.251,-0.133,-0.322,0.471,0.082,0.395,-0.018,-1.604,0.031,0.064,0.243,-0.594,-1.195,0.625,Item_852
-0.274,0.171,-0.281,-0.006,-0.449,-0.968,0.474,-0.603,0.164,0.41,-0.587,-1.204,2.426,-0.528,0.623,1.939,0.79,-0.3,-0.067,-0.833,Item_853
0.882,0.566,-0.514,-1.042,-1.321,0.987,0.12,0.215,-0.823,-1.464,0.963,0.042,0.907,-0.386,-0.237,0.713,0.732,0.798,-0.295,0.615,Item_854
1.109,-0.105,-0.513,1.343,-0.654,0.629,-0.058,-1.842,1.129,-2.758,-1.984,0.527,0.527,-0.638,0.148,-2.531,0.707,0.25,-0.046,0.021,Item_855
0.493,-0.029,-1.874,2.196,1.201,-1.285,-0.345,-0.236,1.079,-2.159,-0.499,-1.761,-0.285,-0.473,0.08,-0.605,-0.751,0.62,0.455,0.551,Item_856
-0.177,-0.572,-0.119,0.501,-2.177,0.394,0.309,0.062,-0.149,-2.566,-0.44,1.789,0.013,-0.307,0.017,0.355,0.659,-0.229,0.425,1.677,Item_857
1.006,2.34,-0.657,1.676,-0.791,0.354,0.732,-0.511,0.088,0.91,-0.71,1.669,-1.385,1.94,1.001,-0.09,-0.403,-0.507,-0.136,-0.048,Item_858
1.255,1.969,0.199,-0.846,-0.546,-0.183,-1.03,-1.179,2.097,0.303,-0.833,0.817,-1.178,-1.096,-0.803,1.655,-0.253,-2.442,1.21,-0.306,Item_859
-1.849,-0.317,0.521,0.404,1.798,-0.853,0.047,-0.7,-1.542,0.886,0.463,0.284,0.427,-0.685,-1.006,0.038,1.161,1.608,0.795,0.029,Item_860
0.27,0.012,-1.026,0.025,-1.335,-0.124,1.636,0.823,-0.923,-0.072,-0.834,-0.063,1.041,0.653,2.484,1.192,0.204,0.677,-0.202,-1.128,Item_861
1.306,1.009,-0.241,0.274,1.241,0.846,-1.463,0.244,-0.168,1.113,1.031,1.319,-1.118,-0.784,1.114,-0.592,-1.521,0.533,-0.547,1.79,Item_862
0.296,0.16,-0.369,1.591,0.359,-0.408,-0.794,-0.073,-0.978,1.029,-1.808,-0.14,0.61,0.342,-0.717,0.66,-0.886,-0.022,0.652,0.463,Item_863
-0.675,1.197,0.087,0.743,1.529,1.118,1.12,0.193,0.794,0.214,-1.209,0.303,0.256,0.584,-0.128,-0.761,0.657,-1.313,1.459,-0.231,Item_864
0.246,0.559,0.591,-1.409,0.824,0.303,-0.635,-0.75,-0.334,-1.299,1.722,1.486,0.452,-0.223,-0.197,0.758,1.758,-0.57,-1.118,1.548,Item_865
-1.787,-1.009,-0.247,-1.56,1.112,0.857,-0.575,1.28,1.449,-0.113,-0.451,2.26,0.721,0.256,1.364,0.302,-0.506,0.08,1.039,-1.992,Item_866
-0.288,1.383,-0.512,1.546,1.415,-0.066,-0.569,-0.287,2.665,1.874,0.125,-0.608,0.117,0.244,-1.243,0.08,1.322,-1.799,0.827,1.375,Item_867
-0.561,1.694,-0.69,0.441,-0.307,-0.307,-0.617,0.699,0.849,-0.064,-1.36,0.403,0.422,-0.217,1.867,-1.564,-2.217,-0.731,0.71,-1.056,Item_868
-0.981,0.951,0.463,0.377,0.781,-0.425,-0.379,0.81,-1.345,-2.143,-0.433,0.931,0.256,0.857,-2.016,0.315,0.654,-1.351,0.862,-0.112,Item_869
3.071,-2.177,1.369,-0.394,-1.617,-0.527,0.277,1.037,1.722,1.422,-0.965,1.13,0.391,-0.655,-0.212,-0.71,0.037,-0.73,-1.028,0.479,Item_870
0.629,-0.188,1.368,-0.26,-0.303,0.66,-0.132,0.085,-2.52,0.017,-1.827,-1.221,-1.335,-1.043,-0.549,-0.486,0.664,0.222,-1.901,0.083,Item_871
0.318,-0.329,-0.061,0.19,0.765,-1.575,-0.244,1.508,1.417,0.851,0.537,1.655,1.918,-0.129,-0.969,-0.27,3.097,-1.569,-0.471,-1.413,Item_872
0.125,-1.203,-0.109,-1.95,0.618,1.222,-0.384,-0.135,-0.163,0.181,-0.038,0.768,1.233,-0.814,-0.309,0.902,-1.422,-1.971,0.226,0.496,Item_873
-0.722,-0.579,-0.76,-0.867,0.693,-1.18,-0.266,-0.905,-1.455,0.87,-0.52,0.188,-1.508,-0.742,0.756,2.587,-1.976,-0.201,0.412,-0.616,Item_874
0.85,-0.867,0.154,-0.522,1.219,-0.676,-0.352,0.946,-1.028,0.069,-1.823,-1.088,0.382,-0.991,-0.545,0.493,-0.579,0.823,0.216,0.436,Item_875
