ID,Title (en),Title (de),Title (fr),Level,Country,Country code,Canton,Municipality,Date,Institution,No votes,Yes votes,Empty votes,Invalid votes,Total electorate,Citizens abroad,Result,Committee name,Theme 1,Theme 2,Theme 3,Vote trigger,Vote Result status,Official status,Legal act type,Vote trigger actor,Vote trigger state level,Vote trigger number,Vote trigger time,Vote object,Author of the vote object,Counter proposal,Action,Vote venue,Hierarchy of the legal norm,Degree of revision,Turnout quorum,Decision quorum,Referendum text options,Institutional precondition,Institutional precondition decision,Institutional precondition decision actor,Special topics,Excluded topics
5d4181f8dc0aeb467bfcc32f,Parliamentary resolution concerning the advice on Oceananium and the corresponding adaptations to building law,Grossratsbeschluss betreffend Ratschlag Ozeanium und die entsprechenden baurechtlichen Anpassungen,,subnational,Switzerland,CH,Basel Stadt,,2019-05-19,Optional referendum,31084,25888,1446,32,105335,-1,No,,transport and infrastructure,animal protection,,Bottom up,Binding,Official,Normal,Citizens,Equal,2000,Within 42 days after the publication,Legal text (ausformulierter vorschlag),Parliament,No,"Abrogate, Introduce, Revise",Ballot,,,,Simple majority,Whole text only,Does not exist,,,,Jus cogens
5d417f6fdc0aeb467bfcc32d,"Cantonal initiative ""Relieve middle class - deduct health insurance premiums from taxes! (Health Insurance Initiative)""",Kantonale Initiative «Mittelstand entlasten – Krankenkassenprämien von den Steuern abziehen! (Krankenkassen-Initiative)»,,subnational,Switzerland,CH,Basel Stadt,,2019-05-19,Citizens' initiative,28341,28250,1826,33,105335,-1,No,,taxation,health and accident insurance,,Bottom up,Binding,Official,Normal,Citizens,Equal,3000,Within 18 months after the publication,Legal text (ausformulierter vorschlag),Citizens,No,"Abrogate, Introduce, Revise",Ballot,Constitution,Partial,,Simple majority,Whole text only,Does not exist,,,,Jus cogens
5d417cbcdc0aeb467bfcc327,"Cantonal initiative ""Top income tax: For fair income taxes in Basel""",Kantonale Initiative «Topverdienersteuer: Für gerechte Einkommenssteuern in Basel»,,subnational,Switzerland,CH,Basel Stadt,,2019-05-19,Citizens' initiative,26600,29643,2168,39,105335,-1,Yes,,taxation,social policy,,Bottom up,Binding,Official,Normal,Citizens,Equal,3000 people entitled to vote,18 months after the publication,Legal text (ausformulierter vorschlag),Citizens,No,"Abrogate, Introduce, Revise",Ballot,Law,Partial,,Simple majority,Whole text only,Does not exist,,,,Jus cogens
5d416b95dc0aeb467bfcc31f,Parliamentary resolution  concerning the realisation of measures in favour of foot and cycle traffic in the St. Alban suburb between St. Alban-Graben and Malzgasse in the course of forthcoming renovation work,Grossratsbeschluss betreffend Realisierung von Massnahmen zu Gunsten des Fuss- und Veloverkehrs in der St. Alban-Vorstadt zwischen St. Alban-Graben und Malzgasse im Zuge anstehender Erneuerungsarbeiten,,subnational,Switzerland,CH,Basel Stadt,,2019-02-10,Optional referendum,23919,25768,1652,27,105169,-1,Yes,,transport and infrastructure,,,Bottom up,Binding,Official,Normal,Citizens,Equal,2000,Within 42 days after the publication,Legal text (ausformulierter vorschlag),Parliament,No,"Abrogate, Introduce, Revise",Ballot,Undefined,,,Simple majority,Whole text only,Does not exist,,,,Jus cogens
5d416901dc0aeb467bfcc319,Parliamentary resolution concerning the the amendment of the Act on Direct Taxation (Tax Act) (Basel Compromise on Tax Bill 17),Grossratsbeschluss betreffend die Änderung des Gesetzes über die direkten Steuern (Steuergesetz) (Basler Kompromiss zur Steuervorlage 17),,subnational,Switzerland,CH,Basel Stadt,,2019-02-10,Optional referendum,10459,38823,2057,27,105169,-1,Yes,,direct taxation,economic policy,family policy,Bottom up,Binding,Official,Normal,Citizens,Equal,2000,Within 42 days after the publication,Legal text (ausformulierter vorschlag),Parliament,No,"Abrogate, Introduce, Revise",Ballot,Law,Partial,,Simple majority,Whole text only,Does not exist,,,,Jus cogens
5d416679dc0aeb467bfcc313,Parliamentary resolution on the State Treaty between the Cantons of Basel-Stadt and Basel-Landschaft on the University Hospital Nordwest AG and the USNW Investment Act,Grossratsbeschluss vom 12. September 2018 betreffend Staatsvertrag zwischen den Kantonen Basel-Stadt und Basel-Landschaft über die Universitätsspital Nordwest AG und Beteiligungsgesetz USNW,,subnational,Switzerland,CH,Basel Stadt,,2019-02-10,Governmental referendum,27805,21890,1649,22,105169,-1,No,,health,,,Top down,Binding,Official,Normal,Parliament,Equal,,,Legal text (ausformulierter vorschlag),Government,No,"Abrogate, Introduce, Revise",Ballot,Treaty,,,Simple majority,Whole text only,Does not exist,,,Treaties,Jus cogens
5d416335dc0aeb467bfcc30c,"Parliamentary resolution of 12 September 2018 concerning the State Treaty between the cantons of Basel-Stadt and Basel-Landschaft on the planning, regulation and supervision of health care services","Grossratsbeschluss vom 12. September 2018 betreffend Staatsvertrag zwischen den Kantonen Basel-Stadt und Basel-Landschaft betreffend Planung, Regulation und Aufsicht in der Gesundheitsversorgung",,subnational,Switzerland,CH,Basel Stadt,,2019-02-10,Governmental referendum,16309,33539,1496,22,105169,-1,Yes,,health policy,,,Top down,Binding,Official,Normal,Parliament,Equal,,,Legal text (ausformulierter vorschlag),Government,No,"Abrogate, Introduce, Revise",Ballot,Treaty,,,Simple majority,Whole text only,Does not exist,,,Treaties,Jus cogens
5d415e8adc0aeb467bfcc306,Parliamentary resolutions of 6 June 2018 amending the Act on Public Rest Days and Shop Opening (RLG),Grossratsbeschluss vom 6. Juni 2018 betreffend Änderung des Gesetzes über öffentliche Ruhetage und Ladenöffnung (RLG),,subnational,Switzerland,CH,Basel Stadt,,2018-11-25,Optional referendum,34991,23658,2078,21,105322,-1,No,,economy,working hours,,Bottom up,Binding,Official,Normal,Citizens,Equal,2000 people entitled to vote,Within 42 days after the publication,Legal text (ausformulierter vorschlag),Parliament,No,"Abrogate, Introduce, Revise",Ballot,Law,Both,,Simple majority,Whole text only,Does not exist,,,,Jus cogens
5d415a8adc0aeb467bfcc300,"Parliamentary resolution of 16 May 2018 concerning ""Advice VoltaNord""",Grossratsbeschluss vom 16. Mai 2018 betreffend «Ratschlag VoltaNord»,,subnational,Switzerland,CH,Basel Stadt,,2018-11-25,Optional referendum,22100,34482,4143,23,105322,-1,Yes,,housing,employment,,Bottom up,Binding,Official,Normal,Citizens,Equal,2000,Within 42 days after the publication,Legal text (ausformulierter vorschlag),Parliament,No,"Abrogate, Introduce, Revise",Ballot,Law,Both,,Simple majority,Whole text only,Does not exist,,,,Jus cogens
5d4142cfdc0aeb467bfcc2fa,"Cantonal initiative ""Tenant protection at court (YES to affordable tenancy court proceedings)""",Kantonale Initiative «Mieterschutz am Gericht (JA zu bezahlbaren Mietgerichtsverfahren)»,,subnational,Switzerland,CH,Basel Stadt,,2018-06-10,Citizens' initiative,22329,22421,1564,16,105607,-1,Yes,,courts,housing,tenancy issues,Bottom up,Binding,Official,Normal,Citizens,Equal,3000,Within 18 months after the publication,Legal text (ausformulierter vorschlag),Citizens,No,"Abrogate, Introduce, Revise",Ballot,Law,Both,,Simple majority,Whole text only,Does not exist,,,,Jus cogens
5d4140bbdc0aeb467bfcc2f4,"Cantonal initiative ""Tenant protection on moving in (YES to affordable new rents)""",Kantonale Initiative «Mieterschutz beim Einzug (JA zu bezahlbaren Neumieten)»,,subnational,Switzerland,CH,Basel Stadt,,2018-06-10,Citizens' initiative,12652,32555,1109,14,105607,-1,Yes,,housing,social policy,,Bottom up,Binding,Official,Normal,Citizens,Equal,3000,Within 18 months after the publication,Legal text (ausformulierter vorschlag),Citizens,No,"Abrogate, Introduce, Revise",Ballot,Law,Both,,Simple majority,Whole text only,Does not exist,,,,Jus cogens
5d413ef6dc0aeb467bfcc2ee,"Cantonal initiative ""Housing without fear of expulsion. YES to more consideration for older tenants (Housing Protection Initiative)"".",Kantonale Initiative «Wohnen ohne Angst vor Vertreibung. JA zu mehr Rücksicht auf ältere Mietparteien (Wohnschutzinitiative)»,,subnational,Switzerland,CH,Basel Stadt,,2018-06-10,Citizens' initiative,17014,27600,1703,13,105607,-1,Yes,,housing,senior citizens,,Bottom up,Binding,Official,Normal,Citizens,Equal,3000,Within 18 months after the publication,Legal text (ausformulierter vorschlag),Citizens,No,"Abrogate, Introduce, Revise",Ballot,Constitution,Both,,Simple majority,Whole text only,Does not exist,,,,Jus cogens
5d413c02dc0aeb467bfcc2e6,"Cantonal initiative ""RIGHT TO HOUSING""",Kantonale Initiative «RECHT auf WOHNEN»,,subnational,Switzerland,CH,Basel Stadt,,2018-06-10,Citizens' initiative,19004,25596,1716,14,105607,-1,Yes,,housing,social policy,,Bottom up,Binding,Official,Normal,Citizens,Equal,3000,Within 18 months after the publication,Legal text (ausformulierter vorschlag),Citizens,No,"Abrogate, Introduce, Revise",Ballot,Constitution,Both,,Simple majority,Whole text only,Does not exist,,,,Jus cogens
5d39c64ddc0aeb467bfcc2c3,"Citizen's initiative ""Stop the reduction in public schools!"" of 22 June 2017",Formulierte Gesetzesinitiative «Stopp dem Abbau an öffentlichen Schulen!» vom 22. Juni 2017,,subnational,Switzerland,CH,Basel Landschaft,,2019-05-19,Citizens' initiative,50191,21641,2037,1104,189631,-1,No,,education policy,schools,,Bottom up,Binding,Official,Normal,Citizens,Equal,1500,None,Legal text (ausformulierter vorschlag),Citizens,No,"Abrogate, Introduce, Revise",Ballot,Law,Partial,,Simple majority,Whole text only,Does not exist,,,,Jus cogens
5d39c08bdc0aeb467bfcc2bd,"Citizens' initiative ""Distributing educational resources fairly and using them for the essentials"" of 22 June 2017",Formulierte Gesetzesinitiative «Bildungsressourcen gerecht verteilen und für das Wesentliche einsetzen!» vom 22. Juni 2017,,subnational,Switzerland,CH,Basel Landschaft,,2019-05-19,Citizens' initiative,51554,19982,2331,1106,189631,-1,No,,budget cuts and remediation measures,education policy,,Bottom up,Binding,Official,Normal,Citizens,Equal,1500,None,Legal text (ausformulierter vorschlag),Citizens,No,"Abrogate, Introduce, Revise",Ballot,Law,Partial,,Simple majority,Whole text only,,,,,Jus cogens
5d39a803dc0aeb467bfcc2b3,"Partial revision of the court organisation and procedural law, Constitutional amendment concerning elections (civil district courts)","Teilrevision des Gerichtsorganisations- und Prozessrechts, Verfassungsänderung betreffend Wahlen Zivilkreisgerichte",,subnational,Switzerland,CH,Basel Landschaft,,2018-11-25,Mandatory referendum,13056,63857,6742,1272,189375,-1,Yes,,courts,voting rights,private law,Automatic,Binding,Official,Normal,Constitution,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Abrogate, Introduce, Revise",Ballot,Constitution,Both,,Simple majority,Whole text only,,,,,Jus cogens
5d39a208dc0aeb467bfcc2a0,"Amendment of the Tax Act of 28 June 2018, Counterproposal of the Parliament to the withdrawn formulated legislative initiative ""For a fair tax treatment of housing costs"" (""Housing Costs Initiative"")","Änderung des Steuergesetzes vom 28. Juni 2018, Gegenvorschlag des Landrats zur zurückgezogenen formulierten Gesetzesinitiative «Für eine faire steuerliche Behandlung der Wohnkosten» («Wohnkosten-Initiative»)",,subnational,Switzerland,CH,Basel Landschaft,,2018-11-25,Counter proposal,15280,65536,3953,1283,189375,-1,Yes,,tax policy,housing,,Top down,Binding,Official,Normal,Parliament,Equal,,,Legal text (ausformulierter vorschlag),Parliament,Yes,"Abrogate, Introduce, Revise",Ballot,Law,Both,,Simple majority,Whole text only,Does not exist,,,,Jus cogens
5d399cbfdc0aeb467bfcc299,"Citizens' initiative: ""Yes to insurance premium reduction"" (""Insurance Premium Initiative"")",Formulierte Gesetzesinitiative «Ja zur Prämienverbilligung» («Prämien-Initiative»),,subnational,Switzerland,CH,Basel Landschaft,,2018-11-25,Citizens' initiative,45708,38234,1855,1289,189375,-1,No,,health and accident insurance,welfare,,Bottom up,Binding,Official,Normal,Citizens,Equal,1500 people entitled to vote,None,Legal text (ausformulierter vorschlag),Citizens,No,"Abrogate, Introduce, Revise",Ballot,Law,Both,,Simple majority,Whole text only,,,,,Jus cogens
5d385bdbdc0aeb467bfcc28a,Constitution of the Canton of Aargau (electoral right for the Council of States for Swiss citizens abroad),Verfassung des Kantons Aargau (Ständeratswahlrecht für Auslandschweizerinnen und Auslandschweizer),,subnational,Switzerland,CH,Aargau,,2018-11-25,Mandatory referendum,91076,93569,4561,148,416494,-1,Yes,,Swiss abroad,voting rights,parliament,Automatic,Binding,Official,Normal,Constitution,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Abrogate, Introduce, Revise",Ballot,Constitution,Partial,,Simple majority,Whole text only,,,,,Jus cogens
5d38558cdc0aeb467bfcc281,Citizens' inititive: YES! For our forest,Aargauische Volksinitiative: JA! Für euse Wald,,subnational,Switzerland,CH,Aargau,,2018-11-25,Citizens' initiative,120227,65504,3651,149,416494,-1,No,,agriculture,soil protection,forestry,Bottom up,Binding,Official,Normal,Citizens,Equal,3'000 people entitled to vote,Within 12 months after publication,Legal text (ausformulierter vorschlag),Citizens,No,"Abrogate, Introduce, Revise",Ballot,Law,Both,,Simple majority,Whole text only,,,,,Jus cogens
5d384988dc0aeb467bfcc277,Millionaire tax - For a fair capital tax in Aargau,Millionärssteuer - Für eine faire Vermögenssteuer im Aargau,Impôt millionnaire - Pour un impôt sur la fortune équitable en Argovie,subnational,Switzerland,CH,Aargau,,2018-09-23,Citizens' initiative,108465,36959,1523,80,415726,-1,No,,direct taxation,tax policy,,Bottom up,Binding,Official,Normal,Citizens,Equal,3'000 people entitled to vote,Within 12 months after the publication,Legal text (ausformulierter vorschlag),Citizens,No,"Abrogate, Introduce, Revise",Ballot,Law,Both,,Simple majority,Whole text only,Does not exist,,,,Jus cogens
5cc07e61cb4865239961905c,Amendment of the Law on spatial planning and building (Abolition of the fee limit),Änderung des Raumplanungs- und Baugesetzes (Aufhebung der Gebührengrenze),,subnational,Switzerland,CH,Basel Landschaft,,2018-06-10,Mandatory referendum,25284,30131,2298,792,189612,4127,Yes,,environment and living space,spatial planning,"building of residential housing, property ownership",Automatic,Binding,Official,Normal,Constitution,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Abrogate, Introduce, Revise",Ballot,Law,Both,,Simple majority,Whole text only,Does not exist,,,,Jus cogens
5cc07d9561af8403c235dfe3,Amendment of the Education Act (Replacing the Education Council by the Education Advisory Council),Änderung des Bildungsgesetzes (Ersatz Bildungsrat durch Beirat Bildung),,subnational,Switzerland,CH,Basel Landschaft,,2018-06-10,Mandatory referendum,32340,22700,3134,789,189612,4127,No,,education and research,schools,institutions,Automatic,Binding,Official,Normal,Constitution,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Abrogate, Introduce, Revise",Ballot,Law,Both,,Simple majority,Whole text only,Does not exist,,,,Jus cogens
5cc07c92cb48652399619052,Citizens’ initiative «Stop overburdening students: One foreign language is enough in primary school» of 28 April 2016,Nichtformulierte Initiative «Stopp der Überforderung von Schüler/-innen: Eine Fremdsprache auf der Primarstufe genügt» vom 28. April 2016,,subnational,Switzerland,CH,Basel Landschaft,,2018-06-10,Citizens' initiative,38616,18424,1506,808,189612,4127,No,,education and research,schools,language policy,Bottom up,Binding,Official,Normal,Citizens,Equal,1500 people entitled to vote,,Legal text (allg. anregung),Parliament,No,"Abrogate, Introduce, Revise",Ballot,Constitution / law / other,Both,,Simple majority,Whole text only,Does not exist,,,,Jus cogens
5cc07be661af8403c235dfdc,"Amendment of the Education Act (curricula for elementary school, counter-proposal of the parliament to the withdrawn citizens' initiative “YES to curricula with clearly defined content and topics” of 8 December 2016)","Änderung des Bildungsgesetzes (Stufenlehrpläne Volksschule, Gegenvorschlag des Landrats zur zurückgezogenen formulierten Gesetzesinitiative «JA zu Lehrplänen mit klar definierten Stoffinhalten und Themen» vom 8. Dezember 2016)",,subnational,Switzerland,CH,Basel Landschaft,,2018-06-10,Counter proposal,8665,46333,2764,942,189612,4127,Yes,,education and research,schools,education policy,Top down,Binding,Official,Normal,Parliament,Equal,,,Legal text (ausformulierter vorschlag),Parliament,Yes,"Abrogate, Introduce, Revise",Ballot,Law,Both,,Simple majority,Whole text only,,No,,,Jus cogens
